"","측정소명","측정일","PM10"
"13055","관악구","2015-06-07",35.0833333333333
"13056","광진구","2015-06-07",30.2083333333333
"13057","구로구","2015-06-07",28.7916666666667
"13058","금천구","2015-06-07",30.5833333333333
"13059","노원구","2015-06-07",33.7916666666667
"13060","도봉구","2015-06-07",28.9166666666667
"13061","동대문구","2015-06-07",30.9166666666667
"13062","동작구","2015-06-07",32.7916666666667
"13063","마포구","2015-06-07",31.3541666666667
"13064","서대문구","2015-06-07",25.375
"13065","서초구","2015-06-07",30.125
"13066","성동구","2015-06-07",36.3958333333333
"13067","성북구","2015-06-07",32.875
"13068","송파구","2015-06-07",32.0833333333333
"13069","양천구","2015-06-07",23.75
"13070","영등포구","2015-06-07",32.1875
"13071","용산구","2015-06-07",30.1458333333333
"13072","은평구","2015-06-07",29.2916666666667
"13073","종로구","2015-06-07",35.0416666666667
"13074","중구","2015-06-07",31.7916666666667
"13075","중랑구","2015-06-07",30.125
"13076","강남구","2015-06-08",37.5208333333333
"13077","강동구","2015-06-08",39.2708333333333
"13078","강북구","2015-06-08",30.9583333333333
"13079","강서구","2015-06-08",64.3958333333333
"13080","관악구","2015-06-08",39.3181818181818
"13081","광진구","2015-06-08",33.3636363636364
"13082","구로구","2015-06-08",39.0833333333333
"13083","금천구","2015-06-08",41.1666666666667
"13084","노원구","2015-06-08",37.25
"13085","도봉구","2015-06-08",33.2083333333333
"13086","동대문구","2015-06-08",36.3829787234043
"13087","동작구","2015-06-08",42.375
"13088","마포구","2015-06-08",39.8541666666667
"13089","서대문구","2015-06-08",33.5416666666667
"13090","서초구","2015-06-08",38.9583333333333
"13091","성동구","2015-06-08",41.0625
"13092","성북구","2015-06-08",38.7291666666667
"13093","송파구","2015-06-08",35.5416666666667
"13094","양천구","2015-06-08",32.0454545454545
"13095","영등포구","2015-06-08",42.7916666666667
"13096","용산구","2015-06-08",37
"13097","은평구","2015-06-08",35.0833333333333
"13098","종로구","2015-06-08",42.2444444444444
"13099","중구","2015-06-08",36.8333333333333
"13100","중랑구","2015-06-08",35.1304347826087
"13101","강남구","2015-06-09",44.6458333333333
"13102","강동구","2015-06-09",47.0833333333333
"13103","강북구","2015-06-09",35.5
"13104","강서구","2015-06-09",54.5
"13105","관악구","2015-06-09",49.2083333333333
"13106","광진구","2015-06-09",42.6666666666667
"13107","구로구","2015-06-09",43.4583333333333
"13108","금천구","2015-06-09",46.0833333333333
"13109","노원구","2015-06-09",41.4791666666667
"13110","도봉구","2015-06-09",37.0833333333333
"13111","동대문구","2015-06-09",42.0625
"13112","동작구","2015-06-09",47.0208333333333
"13113","마포구","2015-06-09",45.875
"13114","서대문구","2015-06-09",37.1666666666667
"13115","서초구","2015-06-09",45.7916666666667
"13116","성동구","2015-06-09",45.4583333333333
"13117","성북구","2015-06-09",44.1458333333333
"13118","송파구","2015-06-09",44.125
"13119","양천구","2015-06-09",40.7083333333333
"13120","영등포구","2015-06-09",46.5434782608696
"13121","용산구","2015-06-09",43.3695652173913
"13122","은평구","2015-06-09",39.2916666666667
"13123","종로구","2015-06-09",46.8723404255319
"13124","중구","2015-06-09",42.4166666666667
"13125","중랑구","2015-06-09",43.5833333333333
"13126","강남구","2015-06-10",52.0208333333333
"13127","강동구","2015-06-10",52.6041666666667
"13128","강북구","2015-06-10",39.2916666666667
"13129","강서구","2015-06-10",64.8936170212766
"13130","관악구","2015-06-10",52.875
"13131","광진구","2015-06-10",45.4545454545455
"13132","구로구","2015-06-10",48.0833333333333
"13133","금천구","2015-06-10",53.125
"13134","노원구","2015-06-10",48.9375
"13135","도봉구","2015-06-10",41.7916666666667
"13136","동대문구","2015-06-10",47.4791666666667
"13137","동작구","2015-06-10",49.3541666666667
"13138","마포구","2015-06-10",50.0869565217391
"13139","서대문구","2015-06-10",42.75
"13140","서초구","2015-06-10",48.4166666666667
"13141","성동구","2015-06-10",50.1555555555556
"13142","성북구","2015-06-10",50.0208333333333
"13143","송파구","2015-06-10",47.625
"13144","양천구","2015-06-10",47.2083333333333
"13145","영등포구","2015-06-10",52.9375
"13146","용산구","2015-06-10",50.0208333333333
"13147","은평구","2015-06-10",41.8333333333333
"13148","종로구","2015-06-10",50.75
"13149","중구","2015-06-10",48.6739130434783
"13150","중랑구","2015-06-10",48
"13151","강남구","2015-06-11",40.8125
"13152","강동구","2015-06-11",42.1276595744681
"13153","강북구","2015-06-11",35.125
"13154","강서구","2015-06-11",59.2916666666667
"13155","관악구","2015-06-11",43.9565217391304
"13156","광진구","2015-06-11",41.75
"13157","구로구","2015-06-11",42.6666666666667
"13158","금천구","2015-06-11",39.5
"13159","노원구","2015-06-11",41.8333333333333
"13160","도봉구","2015-06-11",34.4583333333333
"13161","동대문구","2015-06-11",40.7
"13162","동작구","2015-06-11",43.1395348837209
"13163","마포구","2015-06-11",39.0212765957447
"13164","서대문구","2015-06-11",34
"13165","서초구","2015-06-11",40.8541666666667
"13166","성동구","2015-06-11",40.5416666666667
"13167","성북구","2015-06-11",43.5121951219512
"13168","송파구","2015-06-11",40.375
"13169","양천구","2015-06-11",43.2272727272727
"13170","영등포구","2015-06-11",50.2553191489362
"13171","용산구","2015-06-11",44.9787234042553
"13172","은평구","2015-06-11",34.6666666666667
"13173","종로구","2015-06-11",44.5555555555556
"13174","중구","2015-06-11",41.5106382978723
"13175","중랑구","2015-06-11",40.9166666666667
"13176","강남구","2015-06-12",45.3541666666667
"13177","강동구","2015-06-12",46.5416666666667
"13178","강북구","2015-06-12",37.9565217391304
"13179","강서구","2015-06-12",54.8333333333333
"13180","관악구","2015-06-12",50.7083333333333
"13181","광진구","2015-06-12",44
"13182","구로구","2015-06-12",43.9583333333333
"13183","금천구","2015-06-12",47.875
"13184","노원구","2015-06-12",45.875
"13185","도봉구","2015-06-12",39.3333333333333
"13186","동대문구","2015-06-12",46.3142857142857
"13187","동작구","2015-06-12",53.2
"13188","마포구","2015-06-12",46.6875
"13189","서대문구","2015-06-12",38.3333333333333
"13190","서초구","2015-06-12",46.1041666666667
"13191","성동구","2015-06-12",44.875
"13192","성북구","2015-06-12",46
"13193","송파구","2015-06-12",46.5416666666667
"13194","양천구","2015-06-12",44.4583333333333
"13195","영등포구","2015-06-12",47.75
"13196","용산구","2015-06-12",47.2083333333333
"13197","은평구","2015-06-12",41.5217391304348
"13198","종로구","2015-06-12",51.0833333333333
"13199","중구","2015-06-12",46.0208333333333
"13200","중랑구","2015-06-12",44.9166666666667
"13201","강남구","2015-06-13",78.9166666666667
"13202","강동구","2015-06-13",73.6666666666667
"13203","강북구","2015-06-13",60.0833333333333
"13204","강서구","2015-06-13",91.4523809523809
"13205","관악구","2015-06-13",80.125
"13206","광진구","2015-06-13",74.1739130434783
"13207","구로구","2015-06-13",77.4583333333333
"13208","금천구","2015-06-13",70
"13209","노원구","2015-06-13",73.0833333333333
"13210","도봉구","2015-06-13",67
"13211","동대문구","2015-06-13",70.5833333333333
"13212","동작구","2015-06-13",100.875
"13213","마포구","2015-06-13",73.1666666666667
"13214","서대문구","2015-06-13",68.0416666666667
"13215","서초구","2015-06-13",78.9166666666667
"13216","성동구","2015-06-13",71.3958333333333
"13217","성북구","2015-06-13",78.9375
"13218","송파구","2015-06-13",71.6666666666667
"13219","양천구","2015-06-13",72.0833333333333
"13220","영등포구","2015-06-13",81.0769230769231
"13221","용산구","2015-06-13",72.4375
"13222","은평구","2015-06-13",71.9166666666667
"13223","종로구","2015-06-13",80.1875
"13224","중구","2015-06-13",71.75
"13225","중랑구","2015-06-13",72.3333333333333
"13226","강남구","2015-06-14",32.8928571428571
"13227","강동구","2015-06-14",33.1702127659574
"13228","강북구","2015-06-14",26.4583333333333
"13229","강서구","2015-06-14",38.25
"13230","관악구","2015-06-14",35.25
"13231","광진구","2015-06-14",33.9
"13232","구로구","2015-06-14",30.625
"13233","금천구","2015-06-14",32.75
"13234","노원구","2015-06-14",31.3125
"13235","도봉구","2015-06-14",28.0434782608696
"13236","동대문구","2015-06-14",31.6808510638298
"13237","동작구","2015-06-14",49
"13238","마포구","2015-06-14",32.625
"13239","서대문구","2015-06-14",27.3478260869565
"13240","서초구","2015-06-14",33.2291666666667
"13241","성동구","2015-06-14",33.5
"13242","성북구","2015-06-14",32.3555555555556
"13243","송파구","2015-06-14",29.5
"13244","양천구","2015-06-14",30.25
"13245","영등포구","2015-06-14",32.4583333333333
"13246","용산구","2015-06-14",33.9772727272727
"13247","은평구","2015-06-14",28.4583333333333
"13248","종로구","2015-06-14",36.4130434782609
"13249","중구","2015-06-14",30.6458333333333
"13250","중랑구","2015-06-14",29.5416666666667
"13251","강남구","2015-06-15",36.9583333333333
"13252","강동구","2015-06-15",42.8297872340426
"13253","강북구","2015-06-15",31.125
"13254","강서구","2015-06-15",53.25
"13255","관악구","2015-06-15",43.75
"13256","광진구","2015-06-15",36.25
"13257","구로구","2015-06-15",36.3333333333333
"13258","금천구","2015-06-15",42.7916666666667
"13259","노원구","2015-06-15",38.1041666666667
"13260","도봉구","2015-06-15",32
"13261","동대문구","2015-06-15",38.1041666666667
"13262","동작구","2015-06-15",47.3142857142857
"13263","마포구","2015-06-15",38.3125
"13264","서대문구","2015-06-15",31.2916666666667
"13265","서초구","2015-06-15",39.9148936170213
"13266","성동구","2015-06-15",37.625
"13267","성북구","2015-06-15",38.5
"13268","송파구","2015-06-15",39.9090909090909
"13269","양천구","2015-06-15",35.5416666666667
"13270","영등포구","2015-06-15",39.0645161290323
"13271","용산구","2015-06-15",38.3191489361702
"13272","은평구","2015-06-15",34.2083333333333
"13273","종로구","2015-06-15",41.6086956521739
"13274","중구","2015-06-15",38.5625
"13275","중랑구","2015-06-15",35.6666666666667
"13276","강남구","2015-06-16",46.625
"13277","강동구","2015-06-16",47.4893617021277
"13278","강북구","2015-06-16",35.875
"13279","강서구","2015-06-16",67.4772727272727
"13280","관악구","2015-06-16",60.5416666666667
"13281","광진구","2015-06-16",42.625
"13282","구로구","2015-06-16",52.1666666666667
"13283","금천구","2015-06-16",62.4761904761905
"13284","노원구","2015-06-16",44.5217391304348
"13285","도봉구","2015-06-16",37.5416666666667
"13286","동대문구","2015-06-16",43.9166666666667
"13287","동작구","2015-06-16",58.2608695652174
"13288","마포구","2015-06-16",50.3333333333333
"13289","서대문구","2015-06-16",42.9166666666667
"13290","서초구","2015-06-16",50
"13291","성동구","2015-06-16",44.3958333333333
"13292","성북구","2015-06-16",45.625
"13293","송파구","2015-06-16",44.2916666666667
"13294","양천구","2015-06-16",49.7083333333333
"13295","영등포구","2015-06-16",55.3333333333333
"13296","용산구","2015-06-16",47.0425531914894
"13297","은평구","2015-06-16",44.125
"13298","종로구","2015-06-16",48.2444444444444
"13299","중구","2015-06-16",46.7872340425532
"13300","중랑구","2015-06-16",42.4166666666667
"13301","강남구","2015-06-17",43.3333333333333
"13302","강동구","2015-06-17",44.1875
"13303","강북구","2015-06-17",35.5833333333333
"13304","강서구","2015-06-17",67.5625
"13305","관악구","2015-06-17",57.9583333333333
"13306","광진구","2015-06-17",39.0833333333333
"13307","구로구","2015-06-17",53
"13308","금천구","2015-06-17",64.7391304347826
"13309","노원구","2015-06-17",43.9166666666667
"13310","도봉구","2015-06-17",36.375
"13311","동대문구","2015-06-17",41.8292682926829
"13312","동작구","2015-06-17",58.2916666666667
"13313","마포구","2015-06-17",41.7272727272727
"13314","서대문구","2015-06-17",33.2173913043478
"13315","서초구","2015-06-17",45.625
"13316","성동구","2015-06-17",39.8958333333333
"13317","성북구","2015-06-17",45.7555555555556
"13318","송파구","2015-06-17",38.875
"13319","양천구","2015-06-17",49.2916666666667
"13320","영등포구","2015-06-17",54.2916666666667
"13321","용산구","2015-06-17",42.7708333333333
"13322","은평구","2015-06-17",37.625
"13323","종로구","2015-06-17",45.4375
"13324","중구","2015-06-17",41.75
"13325","중랑구","2015-06-17",36.9545454545455
"13326","강남구","2015-06-18",23.9583333333333
"13327","강동구","2015-06-18",29.8333333333333
"13328","강북구","2015-06-18",22.6666666666667
"13329","강서구","2015-06-18",46.2083333333333
"13330","관악구","2015-06-18",31.0416666666667
"13331","광진구","2015-06-18",23.6666666666667
"13332","구로구","2015-06-18",30.125
"13333","금천구","2015-06-18",38.1666666666667
"13334","노원구","2015-06-18",26.6333333333333
"13335","도봉구","2015-06-18",21.3913043478261
"13336","동대문구","2015-06-18",26.1914893617021
"13337","동작구","2015-06-18",35.3125
"13338","마포구","2015-06-18",26.7083333333333
"13339","서대문구","2015-06-18",22.2916666666667
"13340","서초구","2015-06-18",28.7916666666667
"13341","성동구","2015-06-18",22.75
"13342","성북구","2015-06-18",29.1041666666667
"13343","송파구","2015-06-18",25.875
"13344","양천구","2015-06-18",28.4583333333333
"13345","영등포구","2015-06-18",30.0212765957447
"13346","용산구","2015-06-18",27
"13347","은평구","2015-06-18",27.25
"13348","종로구","2015-06-18",31.7708333333333
"13349","중구","2015-06-18",27.1489361702128
"13350","중랑구","2015-06-18",25.2083333333333
"13351","강남구","2015-06-19",23.125
"13352","강동구","2015-06-19",23.7083333333333
"13353","강북구","2015-06-19",18.4166666666667
"13354","강서구","2015-06-19",42.3617021276596
"13355","관악구","2015-06-19",28.9166666666667
"13356","광진구","2015-06-19",21.875
"13357","구로구","2015-06-19",25.3181818181818
"13358","금천구","2015-06-19",30.1304347826087
"13359","노원구","2015-06-19",22.4375
"13360","도봉구","2015-06-19",18.9166666666667
"13361","동대문구","2015-06-19",23.3958333333333
"13362","동작구","2015-06-19",30.8958333333333
"13363","마포구","2015-06-19",26.125
"13364","서대문구","2015-06-19",19.6666666666667
"13365","서초구","2015-06-19",26.75
"13366","성동구","2015-06-19",22.625
"13367","성북구","2015-06-19",24.1041666666667
"13368","송파구","2015-06-19",20.0416666666667
"13369","양천구","2015-06-19",23.3333333333333
"13370","영등포구","2015-06-19",28.1041666666667
"13371","용산구","2015-06-19",25.2083333333333
"13372","은평구","2015-06-19",22.25
"13373","종로구","2015-06-19",30.6666666666667
"13374","중구","2015-06-19",25.5416666666667
"13375","중랑구","2015-06-19",21.0833333333333
"13376","강남구","2015-06-20",35.8333333333333
"13377","강동구","2015-06-20",39.4375
"13378","강북구","2015-06-20",28.0833333333333
"13379","강서구","2015-06-20",48.6041666666667
"13380","관악구","2015-06-20",53.7916666666667
"13381","광진구","2015-06-20",32.4166666666667
"13382","구로구","2015-06-20",41.875
"13383","금천구","2015-06-20",56.875
"13384","노원구","2015-06-20",34.375
"13385","도봉구","2015-06-20",27.25
"13386","동대문구","2015-06-20",35.25
"13387","동작구","2015-06-20",49.2978723404255
"13388","마포구","2015-06-20",42.375
"13389","서대문구","2015-06-20",32.4166666666667
"13390","서초구","2015-06-20",41.25
"13391","성동구","2015-06-20",35.0208333333333
"13392","성북구","2015-06-20",35.5833333333333
"13393","송파구","2015-06-20",36.1666666666667
"13394","양천구","2015-06-20",38.1666666666667
"13395","영등포구","2015-06-20",49.2553191489362
"13396","용산구","2015-06-20",39.906976744186
"13397","은평구","2015-06-20",36.2916666666667
"13398","종로구","2015-06-20",43.936170212766
"13399","중구","2015-06-20",38.9791666666667
"13400","중랑구","2015-06-20",31.7916666666667
"13401","강남구","2015-06-21",20.25
"13402","강동구","2015-06-21",22.8125
"13403","강북구","2015-06-21",18.9583333333333
"13404","강서구","2015-06-21",29.0625
"13405","관악구","2015-06-21",28.875
"13406","광진구","2015-06-21",18.4090909090909
"13407","구로구","2015-06-21",21.7916666666667
"13408","금천구","2015-06-21",28.2083333333333
"13409","노원구","2015-06-21",21.7291666666667
"13410","도봉구","2015-06-21",18.5416666666667
"13411","동대문구","2015-06-21",23.2083333333333
"13412","동작구","2015-06-21",28.1458333333333
"13413","마포구","2015-06-21",23.9166666666667
"13414","서대문구","2015-06-21",18.7083333333333
"13415","서초구","2015-06-21",24.3541666666667
"13416","성동구","2015-06-21",20.8541666666667
"13417","성북구","2015-06-21",24
"13418","송파구","2015-06-21",18.9583333333333
"13419","양천구","2015-06-21",19.8333333333333
"13420","영등포구","2015-06-21",22.1041666666667
"13421","용산구","2015-06-21",22.8723404255319
"13422","은평구","2015-06-21",21.25
"13423","종로구","2015-06-21",28.5416666666667
"13424","중구","2015-06-21",23.7083333333333
"13425","중랑구","2015-06-21",19.7083333333333
"13426","강남구","2015-06-22",29.375
"13427","강동구","2015-06-22",34.1666666666667
"13428","강북구","2015-06-22",24.9583333333333
"13429","강서구","2015-06-22",42.2916666666667
"13430","관악구","2015-06-22",38.2916666666667
"13431","광진구","2015-06-22",31.0416666666667
"13432","구로구","2015-06-22",25.9545454545455
"13433","금천구","2015-06-22",35.9583333333333
"13434","노원구","2015-06-22",34.1875
"13435","도봉구","2015-06-22",25.0416666666667
"13436","동대문구","2015-06-22",32.2916666666667
"13437","동작구","2015-06-22",34.5625
"13438","마포구","2015-06-22",30.8478260869565
"13439","서대문구","2015-06-22",25.125
"13440","서초구","2015-06-22",33.8510638297872
"13441","성동구","2015-06-22",31.3555555555556
"13442","성북구","2015-06-22",31.2291666666667
"13443","송파구","2015-06-22",30.2916666666667
"13444","양천구","2015-06-22",26.9166666666667
"13445","영등포구","2015-06-22",31.3125
"13446","용산구","2015-06-22",30.8913043478261
"13447","은평구","2015-06-22",29.1666666666667
"13448","종로구","2015-06-22",35.0416666666667
"13449","중구","2015-06-22",32.6666666666667
"13450","중랑구","2015-06-22",31.3333333333333
"13451","강남구","2015-06-23",34.4166666666667
"13452","강동구","2015-06-23",35.9791666666667
"13453","강북구","2015-06-23",27
"13454","강서구","2015-06-23",45.7916666666667
"13455","관악구","2015-06-23",39.6363636363636
"13456","광진구","2015-06-23",32.9166666666667
"13457","구로구","2015-06-23",35.9583333333333
"13458","금천구","2015-06-23",42.9166666666667
"13459","노원구","2015-06-23",39.025641025641
"13460","도봉구","2015-06-23",27.375
"13461","동대문구","2015-06-23",33.7234042553191
"13462","동작구","2015-06-23",37.2083333333333
"13463","마포구","2015-06-23",34.5434782608696
"13464","서대문구","2015-06-23",28.4166666666667
"13465","서초구","2015-06-23",37.5
"13466","성동구","2015-06-23",36.3913043478261
"13467","성북구","2015-06-23",35.3541666666667
"13468","송파구","2015-06-23",33.0416666666667
"13469","양천구","2015-06-23",31.125
"13470","영등포구","2015-06-23",37.6808510638298
"13471","용산구","2015-06-23",34.6666666666667
"13472","은평구","2015-06-23",31.7916666666667
"13473","종로구","2015-06-23",39.0208333333333
"13474","중구","2015-06-23",35.4166666666667
"13475","중랑구","2015-06-23",32.4090909090909
"13476","강남구","2015-06-24",40.7083333333333
"13477","강동구","2015-06-24",44.1458333333333
"13478","강북구","2015-06-24",35.2083333333333
"13479","강서구","2015-06-24",52.875
"13480","관악구","2015-06-24",47.75
"13481","광진구","2015-06-24",39.7916666666667
"13482","구로구","2015-06-24",41.2916666666667
"13483","금천구","2015-06-24",48.7083333333333
"13484","노원구","2015-06-24",41.6
"13485","도봉구","2015-06-24",34.875
"13486","동대문구","2015-06-24",39.4583333333333
"13487","동작구","2015-06-24",48.1666666666667
"13488","마포구","2015-06-24",40.2916666666667
"13489","서대문구","2015-06-24",34.2916666666667
"13490","서초구","2015-06-24",42.8541666666667
"13491","성동구","2015-06-24",41.3617021276596
"13492","성북구","2015-06-24",41.5208333333333
"13493","송파구","2015-06-24",41.0416666666667
"13494","양천구","2015-06-24",37.7083333333333
"13495","영등포구","2015-06-24",41.4375
"13496","용산구","2015-06-24",41.5
"13497","은평구","2015-06-24",37.875
"13498","종로구","2015-06-24",43.7021276595745
"13499","중구","2015-06-24",40.3958333333333
"13500","중랑구","2015-06-24",38.0833333333333
"13501","강남구","2015-06-25",37.4166666666667
"13502","강동구","2015-06-25",40.875
"13503","강북구","2015-06-25",33.5
"13504","강서구","2015-06-25",59.7083333333333
"13505","관악구","2015-06-25",43.0416666666667
"13506","광진구","2015-06-25",37.5
"13507","구로구","2015-06-25",37.5
"13508","금천구","2015-06-25",41.375
"13509","노원구","2015-06-25",40.5625
"13510","도봉구","2015-06-25",33.125
"13511","동대문구","2015-06-25",39.1458333333333
"13512","동작구","2015-06-25",42.5833333333333
"13513","마포구","2015-06-25",40.9375
"13514","서대문구","2015-06-25",34.125
"13515","서초구","2015-06-25",38.195652173913
"13516","성동구","2015-06-25",38.3125
"13517","성북구","2015-06-25",41.1875
"13518","송파구","2015-06-25",35.625
"13519","양천구","2015-06-25",37.125
"13520","영등포구","2015-06-25",41.1875
"13521","용산구","2015-06-25",43.4166666666667
"13522","은평구","2015-06-25",39.125
"13523","종로구","2015-06-25",44.7872340425532
"13524","중구","2015-06-25",43.2083333333333
"13525","중랑구","2015-06-25",39.0416666666667
"13526","강남구","2015-06-26",12.7391304347826
"13527","강동구","2015-06-26",16.468085106383
"13528","강북구","2015-06-26",10.2083333333333
"13529","강서구","2015-06-26",17.0212765957447
"13530","관악구","2015-06-26",17.3333333333333
"13531","광진구","2015-06-26",9.81818181818182
"13532","구로구","2015-06-26",11.2083333333333
"13533","금천구","2015-06-26",11.7083333333333
"13534","노원구","2015-06-26",12.8125
"13535","도봉구","2015-06-26",10.5
"13536","동대문구","2015-06-26",13.8333333333333
"13537","동작구","2015-06-26",16.8695652173913
"13538","마포구","2015-06-26",13.625
"13539","서대문구","2015-06-26",8.625
"13540","서초구","2015-06-26",15.1063829787234
"13541","성동구","2015-06-26",9.95744680851064
"13542","성북구","2015-06-26",13.6304347826087
"13543","송파구","2015-06-26",11.125
"13544","양천구","2015-06-26",11.25
"13545","영등포구","2015-06-26",13.625
"13546","용산구","2015-06-26",12.1086956521739
"13547","은평구","2015-06-26",8.75
"13548","종로구","2015-06-26",18.7708333333333
"13549","중구","2015-06-26",12.9375
"13550","중랑구","2015-06-26",11.3333333333333
"13551","강남구","2015-06-27",11.3333333333333
"13552","강동구","2015-06-27",16.7045454545455
"13553","강북구","2015-06-27",10.9166666666667
"13554","강서구","2015-06-27",24.6041666666667
"13555","관악구","2015-06-27",18.375
"13556","광진구","2015-06-27",10.5
"13557","구로구","2015-06-27",12.5416666666667
"13558","금천구","2015-06-27",15.5
"13559","노원구","2015-06-27",13.6875
"13560","도봉구","2015-06-27",10.0869565217391
"13561","동대문구","2015-06-27",13.2083333333333
"13562","동작구","2015-06-27",19.4893617021277
"13563","마포구","2015-06-27",13.4166666666667
"13564","서대문구","2015-06-27",9.73913043478261
"13565","서초구","2015-06-27",15.0434782608696
"13566","성동구","2015-06-27",11.8333333333333
"13567","성북구","2015-06-27",15.2291666666667
"13568","송파구","2015-06-27",12
"13569","양천구","2015-06-27",10.7916666666667
"13570","영등포구","2015-06-27",13.4166666666667
"13571","용산구","2015-06-27",14.375
"13572","은평구","2015-06-27",11.5
"13573","종로구","2015-06-27",19.4666666666667
"13574","중구","2015-06-27",11.2083333333333
"13575","중랑구","2015-06-27",11.7916666666667
"13576","강남구","2015-06-28",22.9166666666667
"13577","강동구","2015-06-28",27.25
"13578","강북구","2015-06-28",18.375
"13579","강서구","2015-06-28",29.2916666666667
"13580","관악구","2015-06-28",28.375
"13581","광진구","2015-06-28",23.9166666666667
"13582","구로구","2015-06-28",24.0416666666667
"13583","금천구","2015-06-28",24.5416666666667
"13584","노원구","2015-06-28",22.3404255319149
"13585","도봉구","2015-06-28",18.3333333333333
"13586","동대문구","2015-06-28",23.5625
"13587","동작구","2015-06-28",29.0208333333333
"13588","마포구","2015-06-28",23.5208333333333
"13589","서대문구","2015-06-28",17.7916666666667
"13590","서초구","2015-06-28",23.9148936170213
"13591","성동구","2015-06-28",24.7708333333333
"13592","성북구","2015-06-28",22.8125
"13593","송파구","2015-06-28",23.125
"13594","양천구","2015-06-28",20.4166666666667
"13595","영등포구","2015-06-28",23.6041666666667
"13596","용산구","2015-06-28",25.1914893617021
"13597","은평구","2015-06-28",18.6666666666667
"13598","종로구","2015-06-28",27.2291666666667
"13599","중구","2015-06-28",21.6666666666667
"13600","중랑구","2015-06-28",21.875
"13601","강남구","2015-06-29",23.8214285714286
"13602","강동구","2015-06-29",27.3541666666667
"13603","강북구","2015-06-29",19.5
"13604","강서구","2015-06-29",34.3333333333333
"13605","관악구","2015-06-29",28.125
"13606","광진구","2015-06-29",23.9166666666667
"13607","구로구","2015-06-29",22.375
"13608","금천구","2015-06-29",25.5833333333333
"13609","노원구","2015-06-29",25.125
"13610","도봉구","2015-06-29",20.4166666666667
"13611","동대문구","2015-06-29",25
"13612","동작구","2015-06-29",27.2708333333333
"13613","마포구","2015-06-29",26
"13614","서대문구","2015-06-29",18.75
"13615","서초구","2015-06-29",26.6666666666667
"13616","성동구","2015-06-29",25.875
"13617","성북구","2015-06-29",23.1666666666667
"13618","송파구","2015-06-29",22.9583333333333
"13619","양천구","2015-06-29",20.952380952381
"13620","영등포구","2015-06-29",25.6808510638298
"13621","용산구","2015-06-29",25.75
"13622","은평구","2015-06-29",20.9583333333333
"13623","종로구","2015-06-29",29.6041666666667
"13624","중구","2015-06-29",24.2424242424242
"13625","중랑구","2015-06-29",23.4166666666667
"13626","강남구","2015-06-30",36.2291666666667
"13627","강동구","2015-06-30",31.8125
"13628","강북구","2015-06-30",23.9583333333333
"13629","강서구","2015-06-30",48.8541666666667
"13630","관악구","2015-06-30",40.7916666666667
"13631","광진구","2015-06-30",28.7272727272727
"13632","구로구","2015-06-30",32.9166666666667
"13633","금천구","2015-06-30",40.8333333333333
"13634","노원구","2015-06-30",31.4375
"13635","도봉구","2015-06-30",25.6666666666667
"13636","동대문구","2015-06-30",30.5
"13637","동작구","2015-06-30",38.9166666666667
"13638","마포구","2015-06-30",34.8125
"13639","서대문구","2015-06-30",27.695652173913
"13640","서초구","2015-06-30",34.2708333333333
"13641","성동구","2015-06-30",31.2708333333333
"13642","성북구","2015-06-30",31.5833333333333
"13643","송파구","2015-06-30",27.3333333333333
"13644","양천구","2015-06-30",30.625
"13645","영등포구","2015-06-30",37.75
"13646","용산구","2015-06-30",33.125
"13647","은평구","2015-06-30",29.25
"13648","종로구","2015-06-30",34.7872340425532
"13649","중구","2015-06-30",31.4318181818182
"13650","중랑구","2015-06-30",29
"13651","강남구","2015-07-01",32
"13652","강동구","2015-07-01",36.3913043478261
"13653","강북구","2015-07-01",29.6153846153846
"13654","강서구","2015-07-01",46.7291666666667
"13655","관악구","2015-07-01",43.5416666666667
"13656","광진구","2015-07-01",36.1666666666667
"13657","구로구","2015-07-01",33.875
"13658","금천구","2015-07-01",39.8636363636364
"13659","노원구","2015-07-01",36.4791666666667
"13660","도봉구","2015-07-01",27.4166666666667
"13661","동대문구","2015-07-01",34.1739130434783
"13662","동작구","2015-07-01",42.3913043478261
"13663","마포구","2015-07-01",35.8510638297872
"13664","서대문구","2015-07-01",30
"13665","서초구","2015-07-01",34.2916666666667
"13666","성동구","2015-07-01",32.5208333333333
"13667","성북구","2015-07-01",32.0833333333333
"13668","송파구","2015-07-01",30.7916666666667
"13669","양천구","2015-07-01",32.1666666666667
"13670","영등포구","2015-07-01",35.9375
"13671","용산구","2015-07-01",35.8958333333333
"13672","은평구","2015-07-01",30.75
"13673","종로구","2015-07-01",38.9782608695652
"13674","중구","2015-07-01",37
"13675","중랑구","2015-07-01",32.5
"13676","강남구","2015-07-02",48.9583333333333
"13677","강동구","2015-07-02",48.4166666666667
"13678","강북구","2015-07-02",42.2173913043478
"13679","강서구","2015-07-02",64.3541666666667
"13680","관악구","2015-07-02",58.5833333333333
"13681","광진구","2015-07-02",49.0833333333333
"13682","구로구","2015-07-02",52.4166666666667
"13683","금천구","2015-07-02",58.2083333333333
"13684","노원구","2015-07-02",48.0833333333333
"13685","도봉구","2015-07-02",41.375
"13686","동대문구","2015-07-02",49
"13687","동작구","2015-07-02",58.875
"13688","마포구","2015-07-02",53.5744680851064
"13689","서대문구","2015-07-02",49.5
"13690","서초구","2015-07-02",47.9375
"13691","성동구","2015-07-02",45.5416666666667
